syntaxon,total_nr_of_observations,total_nr_of_releves,total_nr_of_species,mean_nr_of_species,stdev_nr_of_species,mean_nr_of_species_vasc,stdev_nr_of_species_vasc,mean_area,stdev_area,mean_cover_total,stdev_cover_total,mean_cover_trees,stdev_cover_trees,mean_cover_shrubs,stdev_cover_shrubs,mean_cover_herbs,stdev_cover_herbs,mean_cover_mosses,stdev_cover_mosses,mean_height_herbs,stdev_height_herbs,mean_ell_nitrogen,stdev_ell_nitrogen,perc5_ell_nitrogen,perc25_ell_nitrogen,perc50_ell_nitrogen,perc75_ell_nitrogen,perc95_ell_nitrogen,mean_ell_ph,stdev_ell_ph,perc5_ell_ph,perc25_ell_ph,perc50_ell_ph,perc75_ell_ph,perc95_ell_ph,mean_ell_light,stdev_ell_light,perc5_ell_light,perc25_ell_light,perc50_ell_light,perc75_ell_light,perc95_ell_light,mean_ell_temperature,stdev_ell_temperature,perc5_ell_temperature,perc25_ell_temperature,perc50_ell_temperature,perc75_ell_temperature,perc95_ell_temperature,mean_ell_moisture,stdev_ell_moisture,perc5_ell_moisture,perc25_ell_moisture,perc50_ell_moisture,perc75_ell_moisture,perc95_ell_moisture,mean_ell_salt,stdev_ell_salt,perc5_ell_salt,perc25_ell_salt,perc50_ell_salt,perc75_ell_salt,perc95_ell_salt,mean_ell_mowing,stdev_ell_mowing,perc5_ell_mowing,perc25_ell_mowing,perc50_ell_mowing,perc75_ell_mowing,perc95_ell_mowing,mean_ww_c_n,stdev_ww_c_n,perc5_ww_c_n,perc25_ww_c_n,perc50_ww_c_n,perc75_ww_c_n,perc95_ww_c_n,mean_ww_ca,stdev_ww_ca,perc5_ww_ca,perc25_ww_ca,perc50_ww_ca,perc75_ww_ca,perc95_ww_ca,mean_ww_cl,stdev_ww_cl,perc5_ww_cl,perc25_ww_cl,perc50_ww_cl,perc75_ww_cl,perc95_ww_cl,mean_ww_ghg,stdev_ww_ghg,perc5_ww_ghg,perc25_ww_ghg,perc50_ww_ghg,perc75_ww_ghg,perc95_ww_ghg,mean_ww_glg,stdev_ww_glg,perc5_ww_glg,perc25_ww_glg,perc50_ww_glg,perc75_ww_glg,perc95_ww_glg,mean_ww_gvg,stdev_ww_gvg,perc5_ww_gvg,perc25_ww_gvg,perc50_ww_gvg,perc75_ww_gvg,perc95_ww_gvg,mean_ww_k,stdev_ww_k,perc5_ww_k,perc25_ww_k,perc50_ww_k,perc75_ww_k,perc95_ww_k,mean_ww_mg,stdev_ww_mg,perc5_ww_mg,perc25_ww_mg,perc50_ww_mg,perc75_ww_mg,perc95_ww_mg,mean_ww_nh4,stdev_ww_nh4,perc5_ww_nh4,perc25_ww_nh4,perc50_ww_nh4,perc75_ww_nh4,perc95_ww_nh4,mean_ww_no3,stdev_ww_no3,perc5_ww_no3,perc25_ww_no3,perc50_ww_no3,perc75_ww_no3,perc95_ww_no3,mean_ww_ntot,stdev_ww_ntot,perc5_ww_ntot,perc25_ww_ntot,perc50_ww_ntot,perc75_ww_ntot,perc95_ww_ntot,mean_ww_ph_h2o,stdev_ww_ph_h2o,perc5_ww_ph_h2o,perc25_ww_ph_h2o,perc50_ww_ph_h2o,perc75_ww_ph_h2o,perc95_ww_ph_h2o,mean_ww_po4,stdev_ww_po4,perc5_ww_po4,perc25_ww_po4,perc50_ww_po4,perc75_ww_po4,perc95_ww_po4,mean_ww_ptot,stdev_ww_ptot,perc5_ww_ptot,perc25_ww_ptot,perc50_ww_ptot,perc75_ww_ptot,perc95_ww_ptot,mean_ww_vocht,stdev_ww_vocht,perc5_ww_vocht,perc25_ww_vocht,perc50_ww_vocht,perc75_ww_vocht,perc95_ww_vocht,mean_div_shannon_all,stdev_div_shannon_all,perc5_div_shannon_all,perc25_div_shannon_all,perc50_div_shannon_all,perc75_div_shannon_all,perc95_div_shannon_all,mean_div_eveness_all,stdev_div_eveness_all,perc5_div_eveness_all,perc25_div_eveness_all,perc50_div_eveness_all,perc75_div_eveness_all,perc95_div_eveness_all,mean_div_simpson_all,stdev_div_simpson_all,perc5_div_simpson_all,perc25_div_simpson_all,perc50_div_simpson_all,perc75_div_simpson_all,perc95_div_simpson_all,mean_div_shannon_vasc,stdev_div_shannon_vasc,perc5_div_shannon_vasc,perc25_div_shannon_vasc,perc50_div_shannon_vasc,perc75_div_shannon_vasc,perc95_div_shannon_vasc,mean_div_eveness_vasc,stdev_div_eveness_vasc,perc5_div_eveness_vasc,perc25_div_eveness_vasc,perc50_div_eveness_vasc,perc75_div_eveness_vasc,perc95_div_eveness_vasc,mean_div_simpson_vasc,stdev_div_simpson_vasc,perc5_div_simpson_vasc,perc25_div_simpson_vasc,perc50_div_simpson_vasc,perc75_div_simpson_vasc,perc95_div_simpson_vasc,mean_phylogenetic_distance,stdev_phylogenetic_distance,perc5_phylogenetic_distance,perc25_phylogenetic_distance,perc50_phylogenetic_distance,perc75_phylogenetic_distance,perc95_phylogenetic_distance
r33RG08,2576,161,,,,,,,,,,,,,,,,,,,,7.228309197651693,0.5318349492117633,6.23,6.92,7.31,7.64,8.0,6.8899955136833,0.33294739880374913,6.23,6.75,7.0,7.11,7.33,7.031279317697291,0.2906134692441892,6.5,6.86,7.0,7.2,7.47,5.4408683729433145,0.21822110922132196,5.0,5.33,5.44,5.6,5.78,7.293220768256655,0.6327982724908952,6.14,6.92,7.33,7.75,8.25,0.28303480641376405,0.16449190550843973,0.07,0.18,0.25,0.36,0.53,4.539502057613149,0.7860980623153946,3.33,4.0,4.5,5.11,5.93,14.80974378881988,1.0017855625021854,12.98,14.17,14.88,15.49,16.32,2051.316882763978,535.0839371248666,1352.92,1655.12,1961.51,2349.6,3079.59,296.6772243788817,95.98058674387282,155.19,231.24,293.76,350.58,452.44,24.87304347826083,9.559906294596397,8.15,18.24,25.6,31.56,39.28,80.82896350931682,11.935389677741489,59.73,72.9,81.65,89.59,98.87,48.07377329192544,11.20961828302317,28.43,40.29,48.5,55.84,66.19,155.36575698757804,22.370227017237596,119.87,140.64,155.44,169.48,191.43,221.03875388198784,53.26858503535865,141.39,183.03,215.86,253.95,319.1,7.40595108695653,1.0824181918359672,5.62,6.7,7.41,8.11,9.21,19.217193322981398,3.916102101669562,12.25,16.55,19.46,21.99,25.18,4299.103493788817,949.0321581405967,2908.53,3606.88,4197.29,4887.18,6047.06,6.151614906832286,0.2227915094257318,5.74,6.01,6.18,6.3,6.47,1.0720186335403725,8.995623252187976,0.47,0.58,0.76,1.0,1.38,570.7169021739124,95.35128457030784,430.69,503.79,561.44,630.34,743.75,32.97070652173905,4.588124613245092,25.69,29.69,32.79,36.13,40.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r31BA01B,346,173,,,,,,,,,,,,,,,,,,,,5.345101449275363,0.5538042908885732,4.33,5.0,5.35,5.67,6.32,4.160932944606414,0.5699411801724312,3.1,3.8,4.18,4.52,5.09,6.732138728323691,0.12946998827635223,6.5,6.65,6.73,6.81,6.93,5.6680924855491295,0.13584397970519616,5.43,5.59,5.69,5.77,5.86,5.224869565217396,0.3024816158286377,4.8,5.0,5.2,5.42,5.75,0.283757225433526,0.13673014229479521,0.08,0.22,0.28,0.35,0.5,6.04698675496689,0.5603521774192336,5.25,5.67,6.0,6.4,7.0,12.976358381502878,0.47870493512736967,12.37,12.64,12.86,13.2,13.87,952.263352601156,207.89206542668433,640.67,812.25,946.63,1068.35,1307.27,132.16121387283238,49.65885423294444,57.1,97.12,123.86,166.33,212.67,44.425260115606996,5.083437070210538,35.07,41.46,44.53,47.91,52.59,103.51630057803467,6.354543789817243,92.26,99.24,103.96,107.28,115.2,64.70549132947978,4.639148493746956,55.86,61.38,65.21,68.05,71.7,105.66000000000004,16.07261779470186,81.23,94.73,105.78,114.72,135.25,77.92786127167629,14.099636880633685,56.66,68.53,76.72,86.84,101.82,3.4728323699421915,0.3792700026444803,3.0,3.21,3.46,3.64,3.98,5.444797687861274,1.0423781111956718,3.96,4.74,5.23,5.97,7.48,1981.9416763005781,421.2608904807507,1313.56,1704.14,1956.27,2276.11,2606.54,6.140982658959548,0.13179360611419325,5.89,6.07,6.14,6.23,6.32,2.771445086705203,0.2779584816204775,2.33,2.58,2.75,2.98,3.2,369.9675722543348,43.66658205453806,306.73,343.1,361.79,399.87,441.45,15.516127167630048,2.2896036777506783,11.8,13.98,15.54,16.9,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r33BA01,439,46,,,,,,,,,,,,,,,,,,,,7.19116438356165,0.44480026343057355,6.39,6.92,7.23,7.5,7.86,6.940093896713612,0.1803751713817972,6.67,6.8,6.91,7.0,7.22,6.875972222222216,0.2790550841126818,6.38,6.67,6.92,7.09,7.25,5.69430913348946,0.20933412438220667,5.38,5.54,5.67,5.83,6.0,7.369678160919549,0.6036790555972045,6.0,7.1,7.44,7.83,8.12,0.20045558086560358,0.10105039320910628,0.0,0.14,0.2,0.25,0.38,4.534941451990632,0.6087774702481463,3.5,4.12,4.57,4.93,5.6,15.024259681093374,0.7180651907834917,13.76,14.65,15.14,15.45,16.04,2016.645535307515,544.5170184564689,1090.46,1663.5,2042.07,2351.73,2939.26,261.52569476082016,88.9531139477946,93.31,205.2,268.84,319.11,398.19,27.78651480637813,10.921262366608753,12.7,20.47,26.3,34.02,49.8,84.25366742596799,13.23184518866071,65.7,74.74,82.4,92.51,109.47,52.558496583143494,12.047334605142213,35.34,44.09,51.41,57.86,76.55,155.0978359908883,23.12264792417799,111.26,140.67,157.11,171.94,187.28,211.6567653758542,50.503777882704824,108.51,183.37,222.01,245.61,281.65,7.445011389521641,0.7812518062930214,5.89,6.92,7.5,7.95,8.62,21.796013667425974,3.423840483079159,15.66,19.46,21.83,24.25,26.89,4300.169521640094,904.6290608482598,2583.93,3719.1,4387.85,4888.45,5526.98,6.156104783599117,0.16713204019859287,5.86,6.07,6.15,6.26,6.43,0.7123006833712984,0.2061402330800415,0.46,0.55,0.68,0.8,1.09,574.5525284738045,85.5480413871561,405.82,524.28,582.46,631.64,702.08,33.78924829157176,5.034948080012309,23.63,30.94,34.18,37.66,40.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r14RG16,1768,310,,,,,,,,,,,,,,,,,,,,2.8757572319909284,0.5668235842515794,2.0,2.44,2.83,3.28,3.88,4.114303724928365,0.9877413031574627,2.5,3.36,4.11,4.94,5.67,7.3133196480938345,0.36345427396310237,6.75,7.11,7.33,7.55,7.88,5.366372489348733,0.41048698127889854,4.67,5.15,5.4,5.67,5.91,3.801121979286533,0.40464642548155555,3.18,3.55,3.76,4.0,4.45,0.4515015197568402,0.29299894835356,0.1,0.24,0.4,0.6,1.0,4.912872062663189,0.6126640894520416,4.0,4.5,4.91,5.31,5.9,14.974468325791852,2.7014934176577814,12.01,13.2,14.31,15.94,19.61,186.28812217194596,149.1948323425383,22.71,79.34,154.43,255.32,425.45,61.12172511312222,45.968489766134276,11.69,14.34,52.43,90.84,144.63,94.75968325791871,12.794361231082977,74.78,86.27,94.97,102.56,115.7,160.63794683257916,17.35140511358447,137.23,149.61,158.47,169.53,190.01,61.38008484162886,4.764573148686243,53.47,59.19,61.79,64.38,67.93,21.801493212669715,11.073031720388185,8.49,13.9,19.09,27.77,42.7,22.79818438914027,14.20568576564804,6.35,13.11,20.49,29.54,44.06,4.190927601809941,0.9370477728990955,3.31,3.61,3.94,4.46,5.79,1.6366346153846116,1.2369361405567165,0.35,0.67,1.23,2.29,4.15,620.2761538461542,280.45934227608774,336.96,444.26,555.78,741.53,1038.49,5.635073529411773,0.5685183521799198,4.63,5.32,5.71,6.08,6.34,1.213947963800899,0.2719017606194933,0.69,1.1,1.23,1.38,1.6,104.68024886877805,45.066119006311204,54.78,74.05,95.14,125.34,183.63,6.453484162895946,3.1837422075788937,2.02,4.21,6.05,8.41,11.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r33RG05,2260,197,,,,,,,,,,,,,,,,,,,,6.735262689225296,0.7299430914439977,5.44,6.27,6.75,7.29,7.86,6.739577861163254,0.46130464922575287,5.86,6.55,6.86,7.0,7.25,6.997149362477268,0.2919221792658399,6.47,6.85,7.0,7.17,7.4,5.454785647716689,0.20882281269207373,5.07,5.33,5.5,5.6,5.75,7.473999999999991,0.7370396960228925,6.08,7.0,7.6,8.0,8.5,0.31687971593430814,0.2306279318865672,0.1,0.18,0.27,0.38,0.7,4.467721866422683,0.8087428982267473,3.33,3.8,4.33,5.09,5.86,14.883119469026497,1.1843814164826518,12.79,14.08,15.02,15.71,16.65,2512.2039380531046,687.146504266801,1579.14,1983.43,2428.39,2925.71,3792.65,355.51574336283244,128.77586716189091,205.36,274.83,331.97,406.56,593.46,15.832606194690237,12.014607347399014,-5.32,7.52,16.67,24.86,33.49,70.32903097345124,14.775383824399716,44.04,60.11,71.63,81.1,91.55,35.63594690265481,13.989086158037768,12.41,24.62,36.33,46.23,57.72,167.4857566371686,25.08289228716356,129.07,150.21,164.96,183.14,210.94,269.1910575221243,76.44700068018814,157.93,211.79,263.37,318.84,408.31,7.987734513274381,1.484076930821463,5.46,6.91,8.03,9.1,10.39,17.808172566371596,4.414661050574531,10.74,14.47,17.66,21.17,24.88,4934.924646017701,1198.5463799504776,3126.92,4078.36,4857.95,5787.32,6916.58,6.095544247787626,0.3127513011335317,5.57,5.88,6.1,6.3,6.57,1.006716814159288,2.4536292641357784,0.39,0.5,0.66,1.01,1.79,636.4522964601796,129.46935509070238,445.41,539.9,621.85,727.14,865.16,35.78652212389381,5.409900096565573,27.16,32.02,35.68,39.65,44.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r05RG10,158,13,,,,,,,,,,,,,,,,,,,,6.034295302013421,0.8233311410546044,4.0,5.56,6.17,6.5,7.0,6.34955223880597,0.7094404623780394,5.0,5.9,6.33,7.0,7.5,7.134322580645165,0.3533033410264287,6.5,7.0,7.14,7.4,7.75,5.473260869565215,0.25000916807385865,5.0,5.29,5.5,5.64,5.89,10.148993288590608,0.6758308284473188,9.0,9.67,10.23,10.67,11.0,0.34999999999999987,0.3173831301157188,0.0,0.14,0.25,0.45,0.93,4.778378378378379,0.8803746546246536,3.0,4.33,4.86,5.33,6.0,13.435740740740748,0.5649842186756527,12.64,13.04,13.33,13.71,14.41,5844.185126582283,838.165117118398,4403.79,5247.2,5960.83,6437.64,7038.85,603.9017088607596,118.35437773634857,379.37,538.8,590.51,676.8,841.99,-19.957341772151903,7.171781942095282,-32.67,-23.83,-20.42,-17.12,-6.74,18.559810126582285,9.803002541298639,3.02,12.49,17.51,22.37,34.51,-1.4458024691358051,7.291383103768435,-14.85,-5.67,-2.14,1.9,12.44,300.44392405063326,32.995121653909045,234.66,276.6,303.38,322.16,348.21,482.0405696202533,66.75484632521731,363.3,440.38,481.95,530.96,582.45,8.49063291139241,0.7552497143784557,7.24,7.91,8.54,8.96,9.83,13.809873417721523,3.2509875787430325,9.3,11.1,13.19,16.19,18.8,10900.165740740738,1521.9086075011796,8211.4,9777.4,11051.12,11935.05,13258.43,6.345987654320985,0.17719508631171552,6.06,6.22,6.34,6.44,6.63,18.383067484662575,65.23903226188935,0.66,1.0,2.94,8.28,46.1,1081.0824074074064,128.33068241997785,830.21,985.85,1093.89,1184.57,1232.37,54.709177215189904,4.67108178254542,45.83,51.02,55.08,58.23,61.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r27AB03,131,31,,,,,,,,,,,,,,,,,,,,4.992428571428575,0.7692193365712422,3.8,4.4,5.0,5.56,6.47,7.113533834586461,0.2867741126956261,6.57,6.89,7.12,7.38,7.5,7.801071428571424,0.2076525134125051,7.42,7.62,7.8,8.0,8.07,5.886814814814817,0.1315472136160659,5.62,5.82,5.88,6.0,6.0,6.899069767441856,0.4714507411533624,6.17,6.5,7.0,7.29,7.67,4.941714285714285,1.5285356871655875,2.64,3.56,5.12,6.0,7.67,5.90813953488372,0.8528999936303595,4.3,5.21,5.75,6.64,6.8,11.036183206106866,0.6510701208882074,9.98,10.43,11.11,11.5,12.07,2277.085271317831,420.49111945765986,1647.77,2050.6,2247.67,2464.01,2971.39,1650.1686259542,404.5795067820856,920.28,1271.83,1678.0,2012.6,2214.09,14.079083969465652,7.185134192161016,2.94,9.14,12.66,18.59,25.4,68.258320610687,7.63104558508441,55.8,63.01,67.15,73.95,81.49,28.316615384615375,7.521252407355302,17.39,22.37,27.22,33.72,38.8,269.98837209302314,42.713875635073464,185.67,240.29,267.99,290.85,336.63,244.8404615384614,39.41031196295903,164.63,217.99,244.71,262.32,319.49,4.381307692307693,0.7090767436620433,3.33,3.93,4.2,4.72,5.55,8.652769230769232,1.407078815453992,6.33,7.7,8.5,9.62,10.95,2070.2835570469792,705.5582799286943,1114.85,1539.38,2015.64,2330.94,3170.29,7.713758389261741,0.3320436546662453,7.12,7.43,7.78,7.91,8.2,2.2861538461538466,0.40647146671622336,1.67,1.97,2.25,2.52,2.99,391.550218978102,71.55733048868844,287.57,351.91,373.27,419.42,525.03,30.730687022900767,3.0422576467268905,24.95,28.38,30.86,32.39,35.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r10DG02,104,10,,,,,,,,,,,,,,,,,,,,3.2567307692307708,0.6650570280748233,2.4,2.75,3.13,3.6,4.33,4.194591836734692,0.8205724338027901,3.0,3.5,4.0,4.71,5.6,7.5797087378640855,0.3166096377863184,7.2,7.33,7.57,7.71,8.2,5.055977011494251,0.4081285006401131,4.2,4.83,5.0,5.33,5.57,9.694519230769233,0.6607584217684024,8.44,9.25,9.67,10.14,10.67,0.13609756097560977,0.1719880604021117,0.0,0.0,0.14,0.2,0.32,3.4703846153846145,0.4976674883836423,2.67,3.0,3.33,3.8,4.1,19.553653846153843,1.6785284636414233,16.84,18.43,19.2,20.47,22.79,2973.015096153846,996.1939867112261,1695.31,2141.1,2752.97,3891.31,4748.64,210.2328846153846,86.87967061792416,98.3,158.1,201.67,258.91,358.09,-30.540192307692294,15.320008534641204,-44.59,-41.34,-34.29,-25.66,-8.59,0.6317307692307672,22.66432767428839,-19.53,-15.52,-2.72,9.57,35.1,-16.763173076923074,9.932447822126987,-27.53,-23.51,-18.98,-13.78,-1.62,156.34913461538457,34.54529679973641,108.76,125.96,157.31,183.38,215.09,392.39230769230795,122.26297905956945,240.11,297.43,341.02,501.24,590.16,11.354423076923068,0.915319224393533,9.85,10.7,11.26,11.78,13.05,5.75923076923077,2.8428610630258806,3.09,3.75,4.81,6.43,10.36,6362.901538461536,1095.1269849540538,4846.92,5670.23,6186.86,6934.41,8194.49,5.145000000000001,0.23924560923549154,4.71,5.01,5.13,5.29,5.59,0.4379807692307691,0.14983567799228686,0.31,0.35,0.39,0.48,0.61,840.6535576923076,214.72932671567216,548.15,664.7,783.45,999.35,1161.61,38.43,5.245589905962767,29.86,35.52,37.99,41.81,45.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r16RG14,276,19,,,,,,,,,,,,,,,,,,,,5.711599999999997,0.5475655079116524,4.59,5.36,5.8,6.16,6.45,6.059453781512607,0.5712025829081958,5.17,5.6,6.16,6.5,6.92,6.928985507246372,0.21178431007243823,6.55,6.8,6.93,7.06,7.25,5.171188524590165,0.3661538875616532,4.45,5.0,5.17,5.4,5.71,5.957700729927009,0.6489841907015063,5.09,5.45,5.83,6.41,7.22,0.4284782608695653,0.14568131873668452,0.2,0.32,0.4,0.56,0.67,6.668333333333343,0.47338831585131164,5.81,6.42,6.65,7.0,7.38,12.442898550724639,0.7438347592902169,11.4,11.81,12.38,13.02,13.71,2393.996449275363,584.3127556577462,1590.33,1906.62,2293.77,2760.44,3544.28,220.60869565217396,76.76882597628374,99.06,163.01,214.35,268.73,351.26,25.286159420289838,8.62241764092793,9.92,18.51,26.26,32.2,36.9,80.78086956521744,10.697240500069173,61.71,73.35,81.96,89.8,95.4,44.02862318840578,9.296335509301029,27.71,34.96,45.17,51.25,57.5,166.04963768115942,23.889056448187045,129.37,147.25,164.96,184.65,203.0,151.76739130434783,38.6078843660682,105.12,121.11,142.74,174.27,233.53,5.351594202898552,0.721419942806849,4.41,4.79,5.22,5.81,6.63,7.032463768115942,1.6921912779443746,4.59,5.66,6.84,8.28,10.07,3499.773115942029,873.4602568875297,2367.01,2792.06,3318.94,4061.28,5260.16,6.273405797101454,0.20920309935081716,5.94,6.11,6.27,6.46,6.58,1.5460869565217408,0.3807457114484541,1.01,1.28,1.53,1.77,2.07,445.73333333333346,85.61256417962626,330.11,386.51,426.48,489.69,607.16,30.483043478260875,4.287579907346074,24.52,26.9,29.98,33.4,38.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r05AA01,186,49,,,,,,,,,,,,,,,,,,,,6.164017094017096,0.9158117783600558,4.36,5.6,6.25,6.8,7.43,7.29675977653631,0.5422069564598645,6.0,7.0,7.33,7.67,8.0,6.811508620689657,0.3953336215647196,6.2,6.5,6.8,7.17,7.39,6.104108910891093,0.2539050419283469,5.65,6.0,6.1,6.33,6.5,10.306622222222236,1.3495813884129468,7.5,9.92,10.67,11.25,11.71,0.7312820512820516,0.5758836220002267,0.2,0.39,0.57,0.83,1.86,5.083333333333331,1.190282132754901,3.4,4.12,5.0,6.0,7.0,13.214301075268816,0.7192407852751017,11.72,12.71,13.26,13.75,14.38,5514.80445652174,1468.3166789120942,2878.41,4624.56,5719.28,6650.1,7372.61,674.8073118279568,146.8363107039973,446.15,571.69,679.81,737.93,983.96,-16.73387096774193,15.17987547459501,-32.98,-27.62,-21.74,-12.29,12.44,25.752688172042998,19.46259564736603,5.99,11.31,19.1,30.69,63.24,2.8302688172043076,16.93173731258435,-15.73,-9.81,-2.46,7.02,33.83,296.9571195652173,46.32221782239818,207.79,261.78,303.82,334.78,364.64,443.0284946236558,125.68428593102603,221.87,393.67,464.6,523.27,647.37,8.140430107526885,1.516829895962987,5.23,7.35,8.34,9.07,10.51,16.13962365591397,6.132673851432386,8.62,11.42,14.29,19.58,29.0,9903.953924731184,2678.1499783009367,5131.02,8020.68,10535.91,11846.36,13695.46,6.4397311827957076,0.2035291656881092,6.08,6.31,6.41,6.58,6.81,162.82652542372887,237.5386321082521,13.49,29.04,61.06,265.86,648.89,966.9270967741938,204.8127165626315,611.67,840.14,977.81,1100.42,1280.67,49.97983870967743,8.925571725057548,33.51,45.57,51.54,56.35,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r09BA04B,82,41,,,,,,,,,,,,,,,,,,,,3.6363414634146327,0.3445800278568949,3.1,3.38,3.66,3.77,4.25,6.53439024390244,0.3999637104299791,5.65,6.21,6.59,6.79,7.1,7.3929268292682915,0.18477730700123696,7.11,7.23,7.38,7.53,7.67,5.173170731707314,0.20879957742680172,4.83,5.05,5.17,5.27,5.48,7.212926829268294,0.508231001360213,6.41,6.86,7.2,7.58,7.94,0.6860975609756098,0.307387719328621,0.26,0.44,0.68,0.82,1.19,4.371219512195122,0.4757084325403597,3.57,4.0,4.35,4.67,5.19,13.363414634146347,0.5433168673273703,12.44,12.84,13.33,13.6,14.16,2715.4782926829275,530.6028263781674,1596.06,2414.31,2734.17,3150.98,3381.66,711.4973170731708,162.5249555325295,427.48,608.13,674.32,816.27,977.41,4.570243902439024,10.621408543724636,-10.54,-2.57,2.91,10.01,21.56,61.39292682926828,11.875434624940318,44.06,53.34,58.89,68.02,81.94,11.534390243902441,7.849281479864811,-1.85,4.59,10.4,15.86,22.77,145.74756097560964,22.625068848351013,92.53,133.54,148.28,160.89,170.49,273.57170731707333,43.33169723066414,183.31,244.51,281.5,305.52,323.9,6.529024390243904,0.5290894381401477,5.61,6.03,6.58,6.83,7.49,4.822926829268291,0.9835754683617913,3.01,3.9,4.95,5.76,6.17,3377.171219512194,633.7164568664687,2421.45,2811.69,3496.96,3765.51,4534.93,6.33926829268293,0.17039967714246346,5.99,6.24,6.36,6.47,6.62,0.7970731707317069,0.15138778992615928,0.55,0.7,0.77,0.84,1.11,376.30073170731725,65.27979171827741,281.35,319.62,373.1,415.79,485.22,31.660487804878052,3.6670456981458934,24.69,29.32,32.7,34.44,36.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r01AA02A,45,36,,,,,,,,,,,,,,,,,,,,6.193181818181818,0.3897130221963612,5.6,5.8,6.33,6.4,6.83,6.454074074074073,0.7039005572614867,4.75,5.8,6.67,7.0,7.0,6.97613636363636,0.2397651873006637,6.57,6.8,7.0,7.2,7.33,5.782926829268296,0.1990494962644146,5.5,5.6,5.75,5.83,6.0,10.935813953488374,0.48554564155994473,10.0,10.5,11.0,11.25,11.6,0.7029545454545455,0.4862499336081027,0.4,0.5,0.6,0.67,1.0,6.0,0.0,2.0,3.0,3.0,5.0,6.0,13.48733333333333,0.3118361393068123,13.1,13.14,13.49,13.68,14.03,6763.1393333333335,566.6680101137016,5644.7,6256.16,6645.67,7165.4,7464.93,616.6655555555553,72.82500784012029,482.71,555.74,614.32,651.01,702.97,-21.261999999999993,2.955467701284068,-27.2,-22.77,-22.35,-20.31,-17.0,15.38133333333333,4.460947881336432,8.03,12.26,13.38,17.57,23.64,-0.57375,3.368066721058239,-8.0805725,-3.03439666666667,-1.810352,-0.83093,2.07923875,347.2617777777778,18.954563365982914,307.71,333.78,342.71,361.66,374.57,575.6306666666666,55.186117594111586,473.43,547.75,582.81,606.94,652.98,9.592666666666664,0.7042045157480886,8.32,9.27,9.45,9.9,10.82,25.740888888888904,3.6858810629043015,18.77,23.12,25.52,26.74,32.55,12901.23622222222,927.5137468338293,11261.56,11991.57,12980.5,13637.26,13877.73,6.373777777777779,0.07593239358180244,6.22,6.31,6.4,6.43,6.47,87.02065217391305,191.74922772252137,3.86,5.93,7.41,27.01,327.24,1162.6011111111113,69.63905080156684,1025.86,1110.95,1173.91,1192.25,1256.1,60.18,2.871789221606164,55.11,56.54,60.25,62.73,63.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
